Year,Event,Driver,Team,LapNumber,Stint,TyreLife,Compound,LapTime,Position,TrackTemp,AirTemp,FuelEstimate
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,20,2,10,HARD,109.692,19,44.3,26.7,75.8
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,21,2,11,HARD,109.687,19,44.3,26.7,74
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,22,2,12,HARD,109.727,19,44.3,26.7,72.2
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,23,2,13,HARD,109.77,18,44.3,26.7,70.4
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,24,2,14,HARD,109.617,18,44.3,26.7,68.6
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,25,2,15,HARD,109.463,18,44.3,26.7,66.8
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,26,2,16,HARD,109.646,18,44.3,26.7,65
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,27,2,17,HARD,109.455,18,44.3,26.7,63.2
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,28,2,18,HARD,109.459,18,44.3,26.7,61.4
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,29,2,19,HARD,109.321,18,44.3,26.7,59.6
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,30,2,20,HARD,109.41,18,44.3,26.7,57.8
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,31,2,21,HARD,109.406,18,44.3,26.7,56
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,32,2,22,HARD,109.281,18,44.3,26.7,54.2
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,33,2,23,HARD,111.477,19,44.3,26.7,52.4
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,34,2,24,HARD,109.598,19,44.3,26.7,50.6
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,36,2,26,HARD,109.038,18,44.3,26.7,47
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,37,2,27,HARD,108.871,18,44.3,26.7,45.2
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,38,2,28,HARD,108.836,18,44.3,26.7,43.4
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,39,2,29,HARD,109.012,18,44.3,26.7,41.6
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,40,2,30,HARD,108.501,18,44.3,26.7,39.8
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,41,2,31,HARD,108.418,18,44.3,26.7,38
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,42,2,32,HARD,108.742,18,44.3,26.7,36.2
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,43,2,33,HARD,108.467,18,44.3,26.7,34.4
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,44,2,34,HARD,108.683,18,44.3,26.7,32.6
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,45,2,35,HARD,108.498,17,44.3,26.7,30.8
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,46,2,36,HARD,110.67,18,44.3,26.7,29
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,47,2,37,HARD,108.863,18,44.3,26.7,27.2
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,48,2,38,HARD,114.753,18,44.3,26.7,25.4
2024,Azerbaijan Grand Prix,PIA,McLaren,2,1,2,MEDIUM,108.944,2,44.3,26.7,108.2
2024,Azerbaijan Grand Prix,PIA,McLaren,3,1,3,MEDIUM,108.811,2,44.3,26.7,106.4
2024,Azerbaijan Grand Prix,PIA,McLaren,4,1,4,MEDIUM,108.408,2,44.3,26.7,104.6
2024,Azerbaijan Grand Prix,PIA,McLaren,5,1,5,MEDIUM,108.07,2,44.3,26.7,102.8
2024,Azerbaijan Grand Prix,PIA,McLaren,6,1,6,MEDIUM,108.848,2,44.3,26.7,101
2024,Azerbaijan Grand Prix,PIA,McLaren,7,1,7,MEDIUM,108.755,2,44.3,26.7,99.2
2024,Azerbaijan Grand Prix,PIA,McLaren,8,1,8,MEDIUM,108.297,2,44.3,26.7,97.4
2024,Azerbaijan Grand Prix,PIA,McLaren,9,1,9,MEDIUM,108.225,2,44.3,26.7,95.6
2024,Azerbaijan Grand Prix,PIA,McLaren,10,1,10,MEDIUM,108.601,2,44.3,26.7,93.8
2024,Azerbaijan Grand Prix,PIA,McLaren,11,1,11,MEDIUM,108.304,2,44.3,26.7,92
2024,Azerbaijan Grand Prix,PIA,McLaren,12,1,12,MEDIUM,108.948,2,44.3,26.7,90.2
2024,Azerbaijan Grand Prix,PIA,McLaren,13,1,13,MEDIUM,109.194,2,44.3,26.7,88.4
2024,Azerbaijan Grand Prix,PIA,McLaren,14,1,14,MEDIUM,109.577,2,44.3,26.7,86.6
2024,Azerbaijan Grand Prix,PIA,McLaren,17,2,2,HARD,108.556,3,44.3,26.7,81.2
2024,Azerbaijan Grand Prix,PIA,McLaren,18,2,3,HARD,107.817,2,44.3,26.7,79.4
2024,Azerbaijan Grand Prix,PIA,McLaren,19,2,4,HARD,107.465,2,44.3,26.7,77.6
2024,Azerbaijan Grand Prix,PIA,McLaren,20,2,5,HARD,108.866,1,44.3,26.7,75.8
2024,Azerbaijan Grand Prix,PIA,McLaren,21,2,6,HARD,107.854,1,44.3,26.7,74
2024,Azerbaijan Grand Prix,PIA,McLaren,22,2,7,HARD,107.751,1,44.3,26.7,72.2
2024,Azerbaijan Grand Prix,PIA,McLaren,23,2,8,HARD,107.481,1,44.3,26.7,70.4
2024,Azerbaijan Grand Prix,PIA,McLaren,24,2,9,HARD,107.066,1,44.3,26.7,68.6
2024,Azerbaijan Grand Prix,PIA,McLaren,25,2,10,HARD,107.408,1,44.3,26.7,66.8
2024,Azerbaijan Grand Prix,PIA,McLaren,26,2,11,HARD,107.528,1,44.3,26.7,65
2024,Azerbaijan Grand Prix,PIA,McLaren,27,2,12,HARD,107.368,1,44.3,26.7,63.2
2024,Azerbaijan Grand Prix,PIA,McLaren,28,2,13,HARD,107.558,1,44.3,26.7,61.4
2024,Azerbaijan Grand Prix,PIA,McLaren,29,2,14,HARD,107.601,1,44.3,26.7,59.6
2024,Azerbaijan Grand Prix,PIA,McLaren,30,2,15,HARD,107.661,1,44.3,26.7,57.8
2024,Azerbaijan Grand Prix,PIA,McLaren,31,2,16,HARD,107.923,1,44.3,26.7,56
2024,Azerbaijan Grand Prix,PIA,McLaren,32,2,17,HARD,108.135,1,44.3,26.7,54.2
2024,Azerbaijan Grand Prix,PIA,McLaren,33,2,18,HARD,108.436,1,44.3,26.7,52.4
2024,Azerbaijan Grand Prix,PIA,McLaren,34,2,19,HARD,107.927,1,44.3,26.7,50.6
2024,Azerbaijan Grand Prix,PIA,McLaren,35,2,20,HARD,107.821,1,44.3,26.7,48.8
2024,Azerbaijan Grand Prix,PIA,McLaren,37,2,22,HARD,107.857,1,44.3,26.7,45.2
2024,Azerbaijan Grand Prix,PIA,McLaren,38,2,23,HARD,107.682,1,44.3,26.7,43.4
2024,Azerbaijan Grand Prix,PIA,McLaren,39,2,24,HARD,107.776,1,44.3,26.7,41.6
2024,Azerbaijan Grand Prix,PIA,McLaren,40,2,25,HARD,107.721,1,44.3,26.7,39.8
2024,Azerbaijan Grand Prix,PIA,McLaren,41,2,26,HARD,107.875,1,44.3,26.7,38
2024,Azerbaijan Grand Prix,PIA,McLaren,42,2,27,HARD,107.688,1,44.3,26.7,36.2
2024,Azerbaijan Grand Prix,PIA,McLaren,43,2,28,HARD,107.616,1,44.3,26.7,34.4
2024,Azerbaijan Grand Prix,PIA,McLaren,44,2,29,HARD,107.365,1,44.3,26.7,32.6
2024,Azerbaijan Grand Prix,PIA,McLaren,45,2,30,HARD,107.727,1,44.3,26.7,30.8
2024,Azerbaijan Grand Prix,PIA,McLaren,46,2,31,HARD,107.269,1,44.3,26.7,29
2024,Azerbaijan Grand Prix,PIA,McLaren,47,2,32,HARD,107.06,1,44.3,26.7,27.2
2024,Azerbaijan Grand Prix,PIA,McLaren,48,2,33,HARD,107.488,1,44.3,26.7,25.4
2024,Azerbaijan Grand Prix,PIA,McLaren,49,2,34,HARD,107.547,1,44.3,26.7,23.6
2024,Singapore Grand Prix,NOR,McLaren,2,1,2,MEDIUM,98.48,1,36.4,30.8,108.2
2024,Singapore Grand Prix,NOR,McLaren,3,1,3,MEDIUM,98.406,1,36.4,30.8,106.4
2024,Singapore Grand Prix,NOR,McLaren,4,1,4,MEDIUM,98.446,1,36.4,30.8,104.6
2024,Singapore Grand Prix,NOR,McLaren,5,1,5,MEDIUM,97.938,1,36.4,30.8,102.8
2024,Singapore Grand Prix,NOR,McLaren,6,1,6,MEDIUM,97.843,1,36.4,30.8,101
2024,Singapore Grand Prix,NOR,McLaren,7,1,7,MEDIUM,97.621,1,36.4,30.8,99.2
2024,Singapore Grand Prix,NOR,McLaren,8,1,8,MEDIUM,97.082,1,36.4,30.8,97.4
2024,Singapore Grand Prix,NOR,McLaren,9,1,9,MEDIUM,96.715,1,36.4,30.8,95.6
2024,Singapore Grand Prix,NOR,McLaren,10,1,10,MEDIUM,96.83,1,36.4,30.8,93.8
2024,Singapore Grand Prix,NOR,McLaren,11,1,11,MEDIUM,96.651,1,36.4,30.8,92
2024,Singapore Grand Prix,NOR,McLaren,12,1,12,MEDIUM,96.495,1,36.4,30.8,90.2
2024,Singapore Grand Prix,NOR,McLaren,13,1,13,MEDIUM,96.67,1,36.4,30.8,88.4
2024,Singapore Grand Prix,NOR,McLaren,14,1,14,MEDIUM,96.832,1,36.4,30.8,86.6
2024,Singapore Grand Prix,NOR,McLaren,15,1,15,MEDIUM,96.758,1,36.4,30.8,84.8
2024,Singapore Grand Prix,NOR,McLaren,16,1,16,MEDIUM,96.624,1,36.4,30.8,83
2024,Singapore Grand Prix,NOR,McLaren,17,1,17,MEDIUM,97.008,1,36.4,30.8,81.2
2024,Singapore Grand Prix,NOR,McLaren,18,1,18,MEDIUM,97.068,1,36.4,30.8,79.4
2024,Singapore Grand Prix,NOR,McLaren,19,1,19,MEDIUM,97.282,1,36.4,30.8,77.6
2024,Singapore Grand Prix,NOR,McLaren,20,1,20,MEDIUM,96.887,1,36.4,30.8,75.8
2024,Singapore Grand Prix,NOR,McLaren,21,1,21,MEDIUM,97.198,1,36.4,30.8,74
2024,Singapore Grand Prix,NOR,McLaren,22,1,22,MEDIUM,97.115,1,36.4,30.8,72.2
2024,Singapore Grand Prix,NOR,McLaren,23,1,23,MEDIUM,97.212,1,36.4,30.8,70.4
2024,Singapore Grand Prix,NOR,McLaren,24,1,24,MEDIUM,97.527,1,36.4,30.8,68.6
2024,Singapore Grand Prix,NOR,McLaren,25,1,25,MEDIUM,97.404,1,36.4,30.8,66.8
2024,Singapore Grand Prix,NOR,McLaren,26,1,26,MEDIUM,97.26,1,36.4,30.8,65
2024,Singapore Grand Prix,NOR,McLaren,27,1,27,MEDIUM,97.603,1,36.4,30.8,63.2
2024,Singapore Grand Prix,NOR,McLaren,28,1,28,MEDIUM,97.528,1,36.4,30.8,61.4
2024,Singapore Grand Prix,NOR,McLaren,29,1,29,MEDIUM,101.878,1,36.4,30.8,59.6
2024,Singapore Grand Prix,NOR,McLaren,32,2,2,HARD,97.034,1,36.4,30.8,54.2
2024,Singapore Grand Prix,NOR,McLaren,33,2,3,HARD,96.684,1,36.4,30.8,52.4
2024,Singapore Grand Prix,NOR,McLaren,34,2,4,HARD,96.714,1,36.4,30.8,50.6
2024,Singapore Grand Prix,NOR,McLaren,35,2,5,HARD,96.524,1,36.4,30.8,48.8
2024,Singapore Grand Prix,NOR,McLaren,36,2,6,HARD,96.216,1,36.4,30.8,47
2024,Singapore Grand Prix,NOR,McLaren,37,2,7,HARD,96.435,1,36.4,30.8,45.2
2024,Singapore Grand Prix,NOR,McLaren,38,2,8,HARD,96.71,1,36.4,30.8,43.4
2024,Singapore Grand Prix,NOR,McLaren,39,2,9,HARD,97.325,1,36.4,30.8,41.6
2024,Singapore Grand Prix,NOR,McLaren,40,2,10,HARD,97.194,1,36.4,30.8,39.8
2024,Singapore Grand Prix,NOR,McLaren,41,2,11,HARD,96.57,1,36.4,30.8,38
2024,Singapore Grand Prix,NOR,McLaren,42,2,12,HARD,96.404,1,36.4,30.8,36.2
2024,Singapore Grand Prix,NOR,McLaren,43,2,13,HARD,96.61,1,36.4,30.8,34.4
2024,Singapore Grand Prix,NOR,McLaren,44,2,14,HARD,96.275,1,36.4,30.8,32.6
2024,Singapore Grand Prix,NOR,McLaren,45,2,15,HARD,96.928,1,36.4,30.8,30.8
2024,Singapore Grand Prix,NOR,McLaren,46,2,16,HARD,95.953,1,36.4,30.8,29
2024,Singapore Grand Prix,NOR,McLaren,47,2,17,HARD,96.567,1,36.4,30.8,27.2
2024,Singapore Grand Prix,NOR,McLaren,48,2,18,HARD,94.925,1,36.4,30.8,25.4
2024,Singapore Grand Prix,NOR,McLaren,49,2,19,HARD,96.06,1,36.4,30.8,23.6
2024,Singapore Grand Prix,NOR,McLaren,50,2,20,HARD,96.311,1,36.4,30.8,21.8
2024,Singapore Grand Prix,NOR,McLaren,51,2,21,HARD,96.603,1,36.4,30.8,20
2024,Singapore Grand Prix,NOR,McLaren,52,2,22,HARD,96.192,1,36.4,30.8,18.2
2024,Singapore Grand Prix,NOR,McLaren,53,2,23,HARD,96.435,1,36.4,30.8,16.4
2024,Singapore Grand Prix,NOR,McLaren,54,2,24,HARD,96.749,1,36.4,30.8,14.6
2024,Singapore Grand Prix,NOR,McLaren,55,2,25,HARD,96.786,1,36.4,30.8,12.8
2024,Singapore Grand Prix,NOR,McLaren,56,2,26,HARD,97.197,1,36.4,30.8,11
2024,Singapore Grand Prix,NOR,McLaren,57,2,27,HARD,98.849,1,36.4,30.8,9.2
2024,Singapore Grand Prix,NOR,McLaren,58,2,28,HARD,97.734,1,36.4,30.8,7.4
2024,Singapore Grand Prix,NOR,McLaren,59,2,29,HARD,96.948,1,36.4,30.8,5.6
2024,Singapore Grand Prix,NOR,McLaren,60,2,30,HARD,96.631,1,36.4,30.8,3.8
2024,Singapore Grand Prix,NOR,McLaren,61,2,31,HARD,96.82,1,36.4,30.8,2
2024,Singapore Grand Prix,NOR,McLaren,62,2,32,HARD,97.922,1,36.4,30.8,0.2
2024,Singapore Grand Prix,VER,Red Bull Racing,2,1,2,MEDIUM,98.79,2,36.4,30.8,108.2
2024,Singapore Grand Prix,VER,Red Bull Racing,3,1,3,MEDIUM,98.917,2,36.4,30.8,106.4
2024,Singapore Grand Prix,VER,Red Bull Racing,4,1,4,MEDIUM,98.47,2,36.4,30.8,104.6
2024,Singapore Grand Prix,VER,Red Bull Racing,5,1,5,MEDIUM,97.906,2,36.4,30.8,102.8
2024,Singapore Grand Prix,VER,Red Bull Racing,6,1,6,MEDIUM,97.997,2,36.4,30.8,101
2024,Singapore Grand Prix,VER,Red Bull Racing,7,1,7,MEDIUM,97.774,2,36.4,30.8,99.2
2024,Singapore Grand Prix,VER,Red Bull Racing,8,1,8,MEDIUM,97.669,2,36.4,30.8,97.4
2024,Singapore Grand Prix,VER,Red Bull Racing,9,1,9,MEDIUM,97.89,2,36.4,30.8,95.6
2024,Singapore Grand Prix,VER,Red Bull Racing,10,1,10,MEDIUM,97.739,2,36.4,30.8,93.8
2024,Singapore Grand Prix,VER,Red Bull Racing,11,1,11,MEDIUM,97.593,2,36.4,30.8,92
2024,Singapore Grand Prix,VER,Red Bull Racing,12,1,12,MEDIUM,97.778,2,36.4,30.8,90.2
2024,Singapore Grand Prix,VER,Red Bull Racing,13,1,13,MEDIUM,97.701,2,36.4,30.8,88.4
2024,Singapore Grand Prix,VER,Red Bull Racing,14,1,14,MEDIUM,97.707,2,36.4,30.8,86.6
2024,Singapore Grand Prix,VER,Red Bull Racing,15,1,15,MEDIUM,97.826,2,36.4,30.8,84.8
2024,Singapore Grand Prix,VER,Red Bull Racing,16,1,16,MEDIUM,97.851,2,36.4,30.8,83
2024,Singapore Grand Prix,VER,Red Bull Racing,17,1,17,MEDIUM,97.987,2,36.4,30.8,81.2
2024,Singapore Grand Prix,VER,Red Bull Racing,18,1,18,MEDIUM,98.068,2,36.4,30.8,79.4
2024,Singapore Grand Prix,VER,Red Bull Racing,19,1,19,MEDIUM,98.017,2,36.4,30.8,77.6
2024,Singapore Grand Prix,VER,Red Bull Racing,20,1,20,MEDIUM,98.123,2,36.4,30.8,75.8
2024,Singapore Grand Prix,VER,Red Bull Racing,21,1,21,MEDIUM,98.172,2,36.4,30.8,74
2024,Singapore Grand Prix,VER,Red Bull Racing,22,1,22,MEDIUM,98.192,2,36.4,30.8,72.2
2024,Singapore Grand Prix,VER,Red Bull Racing,23,1,23,MEDIUM,98.231,2,36.4,30.8,70.4
2024,Singapore Grand Prix,VER,Red Bull Racing,24,1,24,MEDIUM,98.399,2,36.4,30.8,68.6
2024,Singapore Grand Prix,VER,Red Bull Racing,25,1,25,MEDIUM,98.641,2,36.4,30.8,66.8
2024,Singapore Grand Prix,VER,Red Bull Racing,26,1,26,MEDIUM,98.575,2,36.4,30.8,65
2024,Singapore Grand Prix,VER,Red Bull Racing,27,1,27,MEDIUM,98.927,2,36.4,30.8,63.2
2024,Singapore Grand Prix,VER,Red Bull Racing,28,1,28,MEDIUM,99.265,2,36.4,30.8,61.4
2024,Singapore Grand Prix,VER,Red Bull Racing,31,2,2,HARD,96.688,3,36.4,30.8,56
2024,Singapore Grand Prix,VER,Red Bull Racing,32,2,3,HARD,96.824,3,36.4,30.8,54.2
2024,Singapore Grand Prix,VER,Red Bull Racing,33,2,4,HARD,97.022,3,36.4,30.8,52.4
2024,Singapore Grand Prix,VER,Red Bull Racing,34,2,5,HARD,96.871,3,36.4,30.8,50.6
2024,Singapore Grand Prix,VER,Red Bull Racing,35,2,6,HARD,97.1,3,36.4,30.8,48.8
2024,Singapore Grand Prix,VER,Red Bull Racing,36,2,7,HARD,96.968,3,36.4,30.8,47
2024,Singapore Grand Prix,VER,Red Bull Racing,37,2,8,HARD,96.984,3,36.4,30.8,45.2
2024,Singapore Grand Prix,VER,Red Bull Racing,38,2,9,HARD,97.071,3,36.4,30.8,43.4
2024,Singapore Grand Prix,VER,Red Bull Racing,39,2,10,HARD,96.957,2,36.4,30.8,41.6
2024,Singapore Grand Prix,VER,Red Bull Racing,40,2,11,HARD,96.962,2,36.4,30.8,39.8
2024,Singapore Grand Prix,VER,Red Bull Racing,41,2,12,HARD,97.38,2,36.4,30.8,38
2024,Singapore Grand Prix,VER,Red Bull Racing,42,2,13,HARD,96.865,2,36.4,30.8,36.2
2024,Singapore Grand Prix,VER,Red Bull Racing,43,2,14,HARD,96.582,2,36.4,30.8,34.4
2024,Singapore Grand Prix,VER,Red Bull Racing,44,2,15,HARD,96.414,2,36.4,30.8,32.6
2024,Singapore Grand Prix,VER,Red Bull Racing,45,2,16,HARD,96.618,2,36.4,30.8,30.8
2024,Singapore Grand Prix,VER,Red Bull Racing,46,2,17,HARD,96.5,2,36.4,30.8,29
2024,Singapore Grand Prix,VER,Red Bull Racing,47,2,18,HARD,96.628,2,36.4,30.8,27.2
2024,Singapore Grand Prix,VER,Red Bull Racing,48,2,19,HARD,96.739,2,36.4,30.8,25.4
2024,Singapore Grand Prix,VER,Red Bull Racing,49,2,20,HARD,96.602,2,36.4,30.8,23.6
2024,Singapore Grand Prix,VER,Red Bull Racing,50,2,21,HARD,97.055,2,36.4,30.8,21.8
2024,Singapore Grand Prix,VER,Red Bull Racing,51,2,22,HARD,97.132,2,36.4,30.8,20
2024,Singapore Grand Prix,VER,Red Bull Racing,52,2,23,HARD,96.842,2,36.4,30.8,18.2
2024,Singapore Grand Prix,VER,Red Bull Racing,53,2,24,HARD,96.843,2,36.4,30.8,16.4
2024,Singapore Grand Prix,VER,Red Bull Racing,54,2,25,HARD,96.748,2,36.4,30.8,14.6
2024,Singapore Grand Prix,VER,Red Bull Racing,55,2,26,HARD,96.427,2,36.4,30.8,12.8
2024,Singapore Grand Prix,VER,Red Bull Racing,56,2,27,HARD,96.387,2,36.4,30.8,11
2024,Singapore Grand Prix,VER,Red Bull Racing,57,2,28,HARD,96.402,2,36.4,30.8,9.2
2024,Singapore Grand Prix,VER,Red Bull Racing,58,2,29,HARD,96.171,2,36.4,30.8,7.4
2024,Singapore Grand Prix,VER,Red Bull Racing,59,2,30,HARD,95.967,2,36.4,30.8,5.6
2024,Singapore Grand Prix,VER,Red Bull Racing,60,2,31,HARD,96.343,2,36.4,30.8,3.8
2024,Singapore Grand Prix,VER,Red Bull Racing,61,2,32,HARD,96.013,2,36.4,30.8,2
2024,Singapore Grand Prix,VER,Red Bull Racing,62,2,33,HARD,96.931,2,36.4,30.8,0.2
2024,Singapore Grand Prix,PIA,McLaren,2,1,2,MEDIUM,98.939,5,36.4,30.8,108.2
2024,Singapore Grand Prix,PIA,McLaren,3,1,3,MEDIUM,99.35,5,36.4,30.8,106.4
2024,Singapore Grand Prix,PIA,McLaren,4,1,4,MEDIUM,99.356,5,36.4,30.8,104.6
2024,Singapore Grand Prix,PIA,McLaren,5,1,5,MEDIUM,98.667,5,36.4,30.8,102.8
2024,Singapore Grand Prix,PIA,McLaren,6,1,6,MEDIUM,98.778,5,36.4,30.8,101
2024,Singapore Grand Prix,PIA,McLaren,7,1,7,MEDIUM,98.419,5,36.4,30.8,99.2
2024,Singapore Grand Prix,PIA,McLaren,8,1,8,MEDIUM,97.873,5,36.4,30.8,97.4
2024,Singapore Grand Prix,PIA,McLaren,9,1,9,MEDIUM,98.446,5,36.4,30.8,95.6
2024,Singapore Grand Prix,PIA,McLaren,10,1,10,MEDIUM,98.429,5,36.4,30.8,93.8
2024,Singapore Grand Prix,PIA,McLaren,11,1,11,MEDIUM,98.269,5,36.4,30.8,92
2024,Singapore Grand Prix,PIA,McLaren,12,1,12,MEDIUM,98.151,5,36.4,30.8,90.2
2024,Singapore Grand Prix,PIA,McLaren,13,1,13,MEDIUM,98.215,5,36.4,30.8,88.4
2024,Singapore Grand Prix,PIA,McLaren,14,1,14,MEDIUM,97.651,5,36.4,30.8,86.6
2024,Singapore Grand Prix,PIA,McLaren,15,1,15,MEDIUM,98.435,5,36.4,30.8,84.8
2024,Singapore Grand Prix,PIA,McLaren,16,1,16,MEDIUM,98.088,5,36.4,30.8,83
2024,Singapore Grand Prix,PIA,McLaren,17,1,17,MEDIUM,98.532,4,36.4,30.8,81.2
2024,Singapore Grand Prix,PIA,McLaren,18,1,18,MEDIUM,98.188,4,36.4,30.8,79.4
2024,Singapore Grand Prix,PIA,McLaren,19,1,19,MEDIUM,98.749,4,36.4,30.8,77.6
2024,Singapore Grand Prix,PIA,McLaren,20,1,20,MEDIUM,98.317,4,36.4,30.8,75.8
2024,Singapore Grand Prix,PIA,McLaren,21,1,21,MEDIUM,98.275,4,36.4,30.8,74
2024,Singapore Grand Prix,PIA,McLaren,22,1,22,MEDIUM,98.415,4,36.4,30.8,72.2
2024,Singapore Grand Prix,PIA,McLaren,23,1,23,MEDIUM,98.262,4,36.4,30.8,70.4
2024,Singapore Grand Prix,PIA,McLaren,24,1,24,MEDIUM,98.403,4,36.4,30.8,68.6
2024,Singapore Grand Prix,PIA,McLaren,25,1,25,MEDIUM,98.516,4,36.4,30.8,66.8
2024,Singapore Grand Prix,PIA,McLaren,26,1,26,MEDIUM,98.839,4,36.4,30.8,65
2024,Singapore Grand Prix,PIA,McLaren,27,1,27,MEDIUM,98.644,3,36.4,30.8,63.2
2024,Singapore Grand Prix,PIA,McLaren,28,1,28,MEDIUM,97.7,3,36.4,30.8,61.4
2024,Singapore Grand Prix,PIA,McLaren,29,1,29,MEDIUM,97.944,3,36.4,30.8,59.6
2024,Singapore Grand Prix,PIA,McLaren,30,1,30,MEDIUM,98.29,2,36.4,30.8,57.8
2024,Singapore Grand Prix,PIA,McLaren,31,1,31,MEDIUM,98.149,2,36.4,30.8,56
2024,Singapore Grand Prix,PIA,McLaren,32,1,32,MEDIUM,98.194,2,36.4,30.8,54.2
2024,Singapore Grand Prix,PIA,McLaren,33,1,33,MEDIUM,98.288,2,36.4,30.8,52.4
2024,Singapore Grand Prix,PIA,McLaren,34,1,34,MEDIUM,98.038,2,36.4,30.8,50.6
2024,Singapore Grand Prix,PIA,McLaren,35,1,35,MEDIUM,98.322,2,36.4,30.8,48.8
2024,Singapore Grand Prix,PIA,McLaren,36,1,36,MEDIUM,98.147,2,36.4,30.8,47
2024,Singapore Grand Prix,PIA,McLaren,37,1,37,MEDIUM,98.437,2,36.4,30.8,45.2
2024,Singapore Grand Prix,PIA,McLaren,40,2,2,HARD,96.61,4,36.4,30.8,39.8
2024,Singapore Grand Prix,PIA,McLaren,41,2,3,HARD,96.265,4,36.4,30.8,38
2024,Singapore Grand Prix,PIA,McLaren,42,2,4,HARD,95.888,4,36.4,30.8,36.2
2024,Singapore Grand Prix,PIA,McLaren,43,2,5,HARD,96.167,4,36.4,30.8,34.4
2024,Singapore Grand Prix,PIA,McLaren,44,2,6,HARD,97.363,4,36.4,30.8,32.6
2024,Singapore Grand Prix,PIA,McLaren,45,2,7,HARD,97.258,3,36.4,30.8,30.8
2024,Singapore Grand Prix,PIA,McLaren,46,2,8,HARD,96.324,3,36.4,30.8,29
2024,Singapore Grand Prix,PIA,McLaren,47,2,9,HARD,96.33,3,36.4,30.8,27.2
2024,Singapore Grand Prix,PIA,McLaren,48,2,10,HARD,95.745,3,36.4,30.8,25.4
2024,Singapore Grand Prix,PIA,McLaren,49,2,11,HARD,95.881,3,36.4,30.8,23.6
2024,Singapore Grand Prix,PIA,McLaren,50,2,12,HARD,98.31,3,36.4,30.8,21.8
2024,Singapore Grand Prix,PIA,McLaren,51,2,13,HARD,97.269,3,36.4,30.8,20
2024,Singapore Grand Prix,PIA,McLaren,52,2,14,HARD,96.856,3,36.4,30.8,18.2
2024,Singapore Grand Prix,PIA,McLaren,53,2,15,HARD,97.406,3,36.4,30.8,16.4
2024,Singapore Grand Prix,PIA,McLaren,54,2,16,HARD,96.841,3,36.4,30.8,14.6
2024,Singapore Grand Prix,PIA,McLaren,55,2,17,HARD,95.995,3,36.4,30.8,12.8
2024,Singapore Grand Prix,PIA,McLaren,56,2,18,HARD,96.355,3,36.4,30.8,11
2024,Singapore Grand Prix,PIA,McLaren,57,2,19,HARD,96.07,3,36.4,30.8,9.2
2024,Singapore Grand Prix,PIA,McLaren,58,2,20,HARD,96.056,3,36.4,30.8,7.4
2024,Singapore Grand Prix,PIA,McLaren,59,2,21,HARD,97.009,3,36.4,30.8,5.6
2024,Singapore Grand Prix,PIA,McLaren,60,2,22,HARD,97.191,3,36.4,30.8,3.8
2024,Singapore Grand Prix,PIA,McLaren,61,2,23,HARD,97.407,3,36.4,30.8,2
2024,Singapore Grand Prix,PIA,McLaren,62,2,24,HARD,96.869,3,36.4,30.8,0.2
2024,Singapore Grand Prix,RUS,Mercedes,2,1,2,MEDIUM,98.489,4,36.4,30.8,108.2
2024,Singapore Grand Prix,RUS,Mercedes,3,1,3,MEDIUM,99.712,4,36.4,30.8,106.4
2024,Singapore Grand Prix,RUS,Mercedes,4,1,4,MEDIUM,99.17,4,36.4,30.8,104.6
2024,Singapore Grand Prix,RUS,Mercedes,5,1,5,MEDIUM,98.604,4,36.4,30.8,102.8
2024,Singapore Grand Prix,RUS,Mercedes,6,1,6,MEDIUM,98.372,4,36.4,30.8,101
2024,Singapore Grand Prix,RUS,Mercedes,7,1,7,MEDIUM,98.365,4,36.4,30.8,99.2
2024,Singapore Grand Prix,RUS,Mercedes,8,1,8,MEDIUM,98.26,4,36.4,30.8,97.4
2024,Singapore Grand Prix,RUS,Mercedes,9,1,9,MEDIUM,98.174,4,36.4,30.8,95.6
