Year,Event,Driver,Team,LapNumber,Stint,TyreLife,Compound,LapTime,Position,TrackTemp,AirTemp,FuelEstimate,RowID,NormalizedLap
2024,Abu Dhabi Grand Prix,PIA,McLaren,6,2,2,HARD,88.95,18,31.8,26.8,101,1,1.26000000000001
2024,Abu Dhabi Grand Prix,PIA,McLaren,7,2,3,HARD,89.152,17,31.8,26.8,99.2,2,1.462
2024,Abu Dhabi Grand Prix,PIA,McLaren,8,2,4,HARD,89.482,17,31.8,26.8,97.4,3,1.792
2024,Abu Dhabi Grand Prix,PIA,McLaren,9,2,5,HARD,89.553,17,31.8,26.8,95.6,4,1.863
2024,Abu Dhabi Grand Prix,PIA,McLaren,10,2,6,HARD,89.669,17,31.8,26.8,93.8,5,1.979
2024,Abu Dhabi Grand Prix,PIA,McLaren,11,2,7,HARD,89.317,17,31.8,26.8,92,6,1.627
2024,Abu Dhabi Grand Prix,PIA,McLaren,12,2,8,HARD,89.841,17,31.8,26.8,90.2,7,2.151
2024,Abu Dhabi Grand Prix,PIA,McLaren,13,2,9,HARD,89.567,14,31.8,26.8,88.4,8,1.877
2024,Abu Dhabi Grand Prix,PIA,McLaren,14,2,10,HARD,89.319,13,31.8,26.8,86.6,9,1.629
2024,Abu Dhabi Grand Prix,PIA,McLaren,15,2,11,HARD,89.895,13,31.8,26.8,84.8,10,2.205
2024,Abu Dhabi Grand Prix,PIA,McLaren,16,2,12,HARD,89.904,13,31.8,26.8,83,11,2.214
2024,Abu Dhabi Grand Prix,PIA,McLaren,17,2,13,HARD,89.659,13,31.8,26.8,81.2,12,1.96900000000001
2024,Abu Dhabi Grand Prix,PIA,McLaren,18,2,14,HARD,89.607,13,31.8,26.8,79.4,13,1.917
2024,Abu Dhabi Grand Prix,PIA,McLaren,19,2,15,HARD,90.058,13,31.8,26.8,77.6,14,2.36800000000001
2024,Abu Dhabi Grand Prix,PIA,McLaren,20,2,16,HARD,90.191,13,31.8,26.8,75.8,15,2.501
2024,Abu Dhabi Grand Prix,PIA,McLaren,21,2,17,HARD,90.277,13,31.8,26.8,74,16,2.587
2024,Abu Dhabi Grand Prix,PIA,McLaren,22,2,18,HARD,90.173,12,31.8,26.8,72.2,17,2.483
2024,Abu Dhabi Grand Prix,PIA,McLaren,23,2,19,HARD,89.661,11,31.8,26.8,70.4,18,1.971
2024,Abu Dhabi Grand Prix,PIA,McLaren,24,2,20,HARD,89.79,10,31.8,26.8,68.6,19,2.10000000000001
2024,Abu Dhabi Grand Prix,PIA,McLaren,25,2,21,HARD,89.894,10,31.8,26.8,66.8,20,2.20400000000001
2024,Abu Dhabi Grand Prix,PIA,McLaren,26,2,22,HARD,89.669,10,31.8,26.8,65,21,1.979
2024,Abu Dhabi Grand Prix,PIA,McLaren,27,2,23,HARD,89.631,10,31.8,26.8,63.2,22,1.941
2024,Abu Dhabi Grand Prix,PIA,McLaren,28,2,24,HARD,90.036,10,31.8,26.8,61.4,23,2.346
2024,Abu Dhabi Grand Prix,PIA,McLaren,29,2,25,HARD,89.735,10,31.8,26.8,59.6,24,2.045
2024,Abu Dhabi Grand Prix,PIA,McLaren,35,3,3,HARD,88.193,15,31.8,26.8,48.8,25,0.503
2024,Abu Dhabi Grand Prix,PIA,McLaren,36,3,4,HARD,87.931,15,31.8,26.8,47,26,0.241
2024,Abu Dhabi Grand Prix,PIA,McLaren,37,3,5,HARD,88.469,15,31.8,26.8,45.2,27,0.778999999999996
2024,Abu Dhabi Grand Prix,PIA,McLaren,38,3,6,HARD,88.238,14,31.8,26.8,43.4,28,0.548000000000002
2024,Abu Dhabi Grand Prix,PIA,McLaren,39,3,7,HARD,88.206,13,31.8,26.8,41.6,29,0.516000000000005
2024,Abu Dhabi Grand Prix,PIA,McLaren,40,3,8,HARD,88.325,12,31.8,26.8,39.8,30,0.635000000000005
2024,Abu Dhabi Grand Prix,PIA,McLaren,41,3,9,HARD,88.112,12,31.8,26.8,38,31,0.421999999999997
2024,Abu Dhabi Grand Prix,PIA,McLaren,42,3,10,HARD,88.067,12,31.8,26.8,36.2,32,0.376999999999995
2024,Abu Dhabi Grand Prix,PIA,McLaren,43,3,11,HARD,88.052,12,31.8,26.8,34.4,33,0.362000000000009
2024,Abu Dhabi Grand Prix,PIA,McLaren,44,3,12,HARD,88.497,12,31.8,26.8,32.6,34,0.807000000000002
2024,Abu Dhabi Grand Prix,PIA,McLaren,45,3,13,HARD,90.015,12,31.8,26.8,30.8,35,2.325
2024,Abu Dhabi Grand Prix,PIA,McLaren,46,3,14,HARD,89.677,12,31.8,26.8,29,36,1.98700000000001
2024,Abu Dhabi Grand Prix,PIA,McLaren,47,3,15,HARD,89.671,12,31.8,26.8,27.2,37,1.98100000000001
2024,Abu Dhabi Grand Prix,PIA,McLaren,48,3,16,HARD,88.407,11,31.8,26.8,25.4,38,0.716999999999999
2024,Abu Dhabi Grand Prix,PIA,McLaren,49,3,17,HARD,87.928,11,31.8,26.8,23.6,39,0.238
2024,Abu Dhabi Grand Prix,PIA,McLaren,50,3,18,HARD,87.705,11,31.8,26.8,21.8,40,0.0150000000000006
2024,Abu Dhabi Grand Prix,PIA,McLaren,51,3,19,HARD,87.69,11,31.8,26.8,20,41,0
2024,Abu Dhabi Grand Prix,PIA,McLaren,52,3,20,HARD,88.491,11,31.8,26.8,18.2,42,0.801000000000002
2024,Abu Dhabi Grand Prix,PIA,McLaren,53,3,21,HARD,88.168,10,31.8,26.8,16.4,43,0.478000000000009
2024,Abu Dhabi Grand Prix,PIA,McLaren,54,3,22,HARD,87.731,10,31.8,26.8,14.6,44,0.0409999999999968
2024,Abu Dhabi Grand Prix,PIA,McLaren,55,3,23,HARD,87.781,10,31.8,26.8,12.8,45,0.0910000000000082
2024,Abu Dhabi Grand Prix,PIA,McLaren,56,3,24,HARD,87.816,10,31.8,26.8,11,46,0.126000000000005
2024,Abu Dhabi Grand Prix,PIA,McLaren,58,3,26,HARD,88.01,10,31.8,26.8,7.4,47,0.320000000000007
2024,Australian Grand Prix,PIA,McLaren,2,1,2,MEDIUM,83.232,5,38.4,20.6,108.2,48,3.033
2024,Australian Grand Prix,PIA,McLaren,3,1,3,MEDIUM,82.669,5,38.4,20.6,106.4,49,2.47
2024,Australian Grand Prix,PIA,McLaren,4,1,4,MEDIUM,82.581,4,38.4,20.6,104.6,50,2.38200000000001
2024,Australian Grand Prix,PIA,McLaren,5,1,5,MEDIUM,82.594,4,38.4,20.6,102.8,51,2.395
2024,Australian Grand Prix,PIA,McLaren,6,1,6,MEDIUM,82.582,4,38.4,20.6,101,52,2.383
2024,Australian Grand Prix,PIA,McLaren,7,1,7,MEDIUM,82.877,4,38.4,20.6,99.2,53,2.678
2024,Australian Grand Prix,PIA,McLaren,12,2,4,HARD,82.948,6,38.4,20.6,90.2,54,2.749
2024,Australian Grand Prix,PIA,McLaren,13,2,5,HARD,82.426,6,38.4,20.6,88.4,55,2.227
2024,Australian Grand Prix,PIA,McLaren,14,2,6,HARD,81.968,5,38.4,20.6,86.6,56,1.76900000000001
2024,Australian Grand Prix,PIA,McLaren,15,2,7,HARD,81.961,4,38.4,20.6,84.8,57,1.762
2024,Australian Grand Prix,PIA,McLaren,16,2,8,HARD,82.015,4,38.4,20.6,83,58,1.816
2024,Australian Grand Prix,PIA,McLaren,19,2,11,HARD,81.871,3,38.4,20.6,77.6,59,1.672
2024,Australian Grand Prix,PIA,McLaren,20,2,12,HARD,82.085,3,38.4,20.6,75.8,60,1.886
2024,Australian Grand Prix,PIA,McLaren,21,2,13,HARD,81.923,3,38.4,20.6,74,61,1.724
2024,Australian Grand Prix,PIA,McLaren,22,2,14,HARD,82.013,3,38.4,20.6,72.2,62,1.81400000000001
2024,Australian Grand Prix,PIA,McLaren,23,2,15,HARD,81.817,3,38.4,20.6,70.4,63,1.61799999999999
2024,Australian Grand Prix,PIA,McLaren,24,2,16,HARD,81.83,3,38.4,20.6,68.6,64,1.631
2024,Australian Grand Prix,PIA,McLaren,25,2,17,HARD,81.597,3,38.4,20.6,66.8,65,1.398
2024,Australian Grand Prix,PIA,McLaren,26,2,18,HARD,82.243,3,38.4,20.6,65,66,2.044
2024,Australian Grand Prix,PIA,McLaren,27,2,19,HARD,82.287,3,38.4,20.6,63.2,67,2.08800000000001
2024,Australian Grand Prix,PIA,McLaren,28,2,20,HARD,82.204,3,38.4,20.6,61.4,68,2.005
2024,Australian Grand Prix,PIA,McLaren,29,2,21,HARD,83.479,4,38.4,20.6,59.6,69,3.28
2024,Australian Grand Prix,PIA,McLaren,30,2,22,HARD,82.52,4,38.4,20.6,57.8,70,2.321
2024,Australian Grand Prix,PIA,McLaren,31,2,23,HARD,82.133,4,38.4,20.6,56,71,1.934
2024,Australian Grand Prix,PIA,McLaren,32,2,24,HARD,81.989,4,38.4,20.6,54.2,72,1.79000000000001
2024,Australian Grand Prix,PIA,McLaren,33,2,25,HARD,82.1,4,38.4,20.6,52.4,73,1.901
2024,Australian Grand Prix,PIA,McLaren,34,2,26,HARD,82.238,3,38.4,20.6,50.6,74,2.039
2024,Australian Grand Prix,PIA,McLaren,35,2,27,HARD,82.059,3,38.4,20.6,48.8,75,1.86
2024,Australian Grand Prix,PIA,McLaren,36,2,28,HARD,82.047,3,38.4,20.6,47,76,1.848
2024,Australian Grand Prix,PIA,McLaren,37,2,29,HARD,81.89,3,38.4,20.6,45.2,77,1.691
2024,Australian Grand Prix,PIA,McLaren,42,3,4,HARD,81.08,4,38.4,20.6,36.2,78,0.881
2024,Australian Grand Prix,PIA,McLaren,43,3,5,HARD,80.485,4,38.4,20.6,34.4,79,0.286000000000001
2024,Australian Grand Prix,PIA,McLaren,44,3,6,HARD,80.395,4,38.4,20.6,32.6,80,0.195999999999998
2024,Australian Grand Prix,PIA,McLaren,45,3,7,HARD,80.223,4,38.4,20.6,30.8,81,0.0240000000000009
2024,Australian Grand Prix,PIA,McLaren,46,3,8,HARD,80.615,4,38.4,20.6,29,82,0.415999999999997
2024,Australian Grand Prix,PIA,McLaren,47,3,9,HARD,80.682,4,38.4,20.6,27.2,83,0.483000000000004
2024,Australian Grand Prix,PIA,McLaren,48,3,10,HARD,80.588,4,38.4,20.6,25.4,84,0.388999999999996
2024,Australian Grand Prix,PIA,McLaren,49,3,11,HARD,80.352,4,38.4,20.6,23.6,85,0.153000000000006
2024,Australian Grand Prix,PIA,McLaren,50,3,12,HARD,80.496,4,38.4,20.6,21.8,86,0.296999999999997
2024,Australian Grand Prix,PIA,McLaren,51,3,13,HARD,80.718,4,38.4,20.6,20,87,0.519000000000005
2024,Australian Grand Prix,PIA,McLaren,52,3,14,HARD,80.295,4,38.4,20.6,18.2,88,0.0960000000000036
2024,Australian Grand Prix,PIA,McLaren,53,3,15,HARD,80.308,4,38.4,20.6,16.4,89,0.109000000000009
2024,Australian Grand Prix,PIA,McLaren,54,3,16,HARD,80.199,4,38.4,20.6,14.6,90,0
2024,Australian Grand Prix,PIA,McLaren,55,3,17,HARD,80.754,4,38.4,20.6,12.8,91,0.555000000000007
2024,Australian Grand Prix,PIA,McLaren,56,3,18,HARD,80.357,4,38.4,20.6,11,92,0.158000000000001
2024,Austrian Grand Prix,PIA,McLaren,2,1,2,MEDIUM,70.541,7,46.4,29.4,108.2,93,2.61699999999999
2024,Austrian Grand Prix,PIA,McLaren,3,1,3,MEDIUM,70.743,7,46.4,29.4,106.4,94,2.81899999999999
2024,Austrian Grand Prix,PIA,McLaren,4,1,4,MEDIUM,70.81,7,46.4,29.4,104.6,95,2.886
2024,Austrian Grand Prix,PIA,McLaren,5,1,5,MEDIUM,70.607,7,46.4,29.4,102.8,96,2.68299999999999
2024,Austrian Grand Prix,PIA,McLaren,6,1,6,MEDIUM,71.246,7,46.4,29.4,101,97,3.32199999999999
2024,Austrian Grand Prix,PIA,McLaren,7,1,7,MEDIUM,71.094,6,46.4,29.4,99.2,98,3.16999999999999
2024,Austrian Grand Prix,PIA,McLaren,8,1,8,MEDIUM,71.351,6,46.4,29.4,97.4,99,3.42699999999999
2024,Austrian Grand Prix,PIA,McLaren,9,1,9,MEDIUM,71.024,6,46.4,29.4,95.6,100,3.09999999999999
2024,Austrian Grand Prix,PIA,McLaren,10,1,10,MEDIUM,71.369,6,46.4,29.4,93.8,101,3.44499999999999
2024,Austrian Grand Prix,PIA,McLaren,11,1,11,MEDIUM,71.394,6,46.4,29.4,92,102,3.47
2024,Austrian Grand Prix,PIA,McLaren,12,1,12,MEDIUM,71.153,6,46.4,29.4,90.2,103,3.229
2024,Austrian Grand Prix,PIA,McLaren,13,1,13,MEDIUM,71.3,6,46.4,29.4,88.4,104,3.37599999999999
2024,Austrian Grand Prix,PIA,McLaren,14,1,14,MEDIUM,71.424,6,46.4,29.4,86.6,105,3.5
2024,Austrian Grand Prix,PIA,McLaren,15,1,15,MEDIUM,71.665,6,46.4,29.4,84.8,106,3.741
2024,Austrian Grand Prix,PIA,McLaren,16,1,16,MEDIUM,71.484,6,46.4,29.4,83,107,3.55999999999999
2024,Austrian Grand Prix,PIA,McLaren,17,1,17,MEDIUM,71.535,6,46.4,29.4,81.2,108,3.61099999999999
2024,Austrian Grand Prix,PIA,McLaren,18,1,18,MEDIUM,71.577,6,46.4,29.4,79.4,109,3.65299999999999
2024,Austrian Grand Prix,PIA,McLaren,19,1,19,MEDIUM,71.753,6,46.4,29.4,77.6,110,3.82899999999999
2024,Austrian Grand Prix,PIA,McLaren,20,1,20,MEDIUM,71.741,6,46.4,29.4,75.8,111,3.81699999999999
2024,Austrian Grand Prix,PIA,McLaren,21,1,21,MEDIUM,71.86,5,46.4,29.4,74,112,3.93599999999999
2024,Austrian Grand Prix,PIA,McLaren,22,1,22,MEDIUM,71.366,5,46.4,29.4,72.2,113,3.44199999999999
2024,Austrian Grand Prix,PIA,McLaren,23,1,23,MEDIUM,71.224,3,46.4,29.4,70.4,114,3.3
2024,Austrian Grand Prix,PIA,McLaren,28,2,3,HARD,70.276,6,46.4,29.4,61.4,115,2.35199999999999
2024,Austrian Grand Prix,PIA,McLaren,29,2,4,HARD,69.985,6,46.4,29.4,59.6,116,2.06099999999999
2024,Austrian Grand Prix,PIA,McLaren,30,2,5,HARD,70.423,6,46.4,29.4,57.8,117,2.499
2024,Austrian Grand Prix,PIA,McLaren,31,2,6,HARD,69.994,6,46.4,29.4,56,118,2.06999999999999
2024,Austrian Grand Prix,PIA,McLaren,32,2,7,HARD,69.767,6,46.4,29.4,54.2,119,1.84299999999999
2024,Austrian Grand Prix,PIA,McLaren,33,2,8,HARD,69.516,6,46.4,29.4,52.4,120,1.592
2024,Austrian Grand Prix,PIA,McLaren,34,2,9,HARD,69.779,6,46.4,29.4,50.6,121,1.85499999999999
2024,Austrian Grand Prix,PIA,McLaren,35,2,10,HARD,70.238,6,46.4,29.4,48.8,122,2.31399999999999
2024,Austrian Grand Prix,PIA,McLaren,36,2,11,HARD,70.298,6,46.4,29.4,47,123,2.374
2024,Austrian Grand Prix,PIA,McLaren,37,2,12,HARD,70.176,6,46.4,29.4,45.2,124,2.252
2024,Austrian Grand Prix,PIA,McLaren,38,2,13,HARD,70.401,6,46.4,29.4,43.4,125,2.47699999999999
2024,Austrian Grand Prix,PIA,McLaren,39,2,14,HARD,70.57,6,46.4,29.4,41.6,126,2.64599999999999
2024,Austrian Grand Prix,PIA,McLaren,40,2,15,HARD,70.649,6,46.4,29.4,39.8,127,2.72499999999999
2024,Austrian Grand Prix,PIA,McLaren,41,2,16,HARD,70.729,6,46.4,29.4,38,128,2.80499999999999
2024,Austrian Grand Prix,PIA,McLaren,42,2,17,HARD,71.252,6,46.4,29.4,36.2,129,3.32799999999999
2024,Austrian Grand Prix,PIA,McLaren,43,2,18,HARD,70.772,6,46.4,29.4,34.4,130,2.848
2024,Austrian Grand Prix,PIA,McLaren,44,2,19,HARD,71.217,6,46.4,29.4,32.6,131,3.29299999999999
2024,Austrian Grand Prix,PIA,McLaren,45,2,20,HARD,70.617,6,46.4,29.4,30.8,132,2.693
2024,Austrian Grand Prix,PIA,McLaren,46,2,21,HARD,70.562,6,46.4,29.4,29,133,2.63799999999999
2024,Austrian Grand Prix,PIA,McLaren,47,2,22,HARD,71.024,4,46.4,29.4,27.2,134,3.09999999999999
2024,Austrian Grand Prix,PIA,McLaren,48,2,23,HARD,70.578,3,46.4,29.4,25.4,135,2.654
2024,Austrian Grand Prix,PIA,McLaren,49,2,24,HARD,70.661,3,46.4,29.4,23.6,136,2.73699999999999
2024,Austrian Grand Prix,PIA,McLaren,54,3,3,MEDIUM,69.014,5,46.4,29.4,14.6,137,1.08999999999999
2024,Austrian Grand Prix,PIA,McLaren,55,3,4,MEDIUM,68.837,5,46.4,29.4,12.8,138,0.912999999999997
2024,Austrian Grand Prix,PIA,McLaren,56,3,5,MEDIUM,68.697,5,46.4,29.4,11,139,0.772999999999996
2024,Austrian Grand Prix,PIA,McLaren,57,3,6,MEDIUM,69.048,5,46.4,29.4,9.2,140,1.124
2024,Austrian Grand Prix,PIA,McLaren,58,3,7,MEDIUM,69.441,5,46.4,29.4,7.4,141,1.517
2024,Austrian Grand Prix,PIA,McLaren,59,3,8,MEDIUM,69.627,5,46.4,29.4,5.6,142,1.70299999999999
2024,Austrian Grand Prix,PIA,McLaren,60,3,9,MEDIUM,69.616,5,46.4,29.4,3.8,143,1.69199999999999
2024,Austrian Grand Prix,PIA,McLaren,61,3,10,MEDIUM,69.487,5,46.4,29.4,2,144,1.56299999999999
2024,Austrian Grand Prix,PIA,McLaren,62,3,11,MEDIUM,69.634,5,46.4,29.4,0.2,145,1.70999999999999
2024,Austrian Grand Prix,PIA,McLaren,63,3,12,MEDIUM,69.986,5,46.4,29.4,0,146,2.062
2024,Austrian Grand Prix,PIA,McLaren,65,3,14,MEDIUM,70.14,2,46.4,29.4,0,147,2.21599999999999
2024,Austrian Grand Prix,PIA,McLaren,67,3,16,MEDIUM,69.532,2,46.4,29.4,0,148,1.60799999999999
2024,Austrian Grand Prix,PIA,McLaren,68,3,17,MEDIUM,69.241,2,46.4,29.4,0,149,1.31699999999999
2024,Austrian Grand Prix,PIA,McLaren,69,3,18,MEDIUM,69.159,2,46.4,29.4,0,150,1.235
2024,Austrian Grand Prix,PIA,McLaren,70,3,19,MEDIUM,69.989,2,46.4,29.4,0,151,2.065
2024,Austrian Grand Prix,PIA,McLaren,71,3,20,MEDIUM,69.668,2,46.4,29.4,0,152,1.744
2024,Azerbaijan Grand Prix,PIA,McLaren,2,1,2,MEDIUM,108.944,2,44.3,26.7,108.2,153,1.884
2024,Azerbaijan Grand Prix,PIA,McLaren,3,1,3,MEDIUM,108.811,2,44.3,26.7,106.4,154,1.751
2024,Azerbaijan Grand Prix,PIA,McLaren,4,1,4,MEDIUM,108.408,2,44.3,26.7,104.6,155,1.348
2024,Azerbaijan Grand Prix,PIA,McLaren,5,1,5,MEDIUM,108.07,2,44.3,26.7,102.8,156,1.00999999999999
2024,Azerbaijan Grand Prix,PIA,McLaren,6,1,6,MEDIUM,108.848,2,44.3,26.7,101,157,1.788
2024,Azerbaijan Grand Prix,PIA,McLaren,7,1,7,MEDIUM,108.755,2,44.3,26.7,99.2,158,1.69499999999999
2024,Azerbaijan Grand Prix,PIA,McLaren,8,1,8,MEDIUM,108.297,2,44.3,26.7,97.4,159,1.23699999999999
2024,Azerbaijan Grand Prix,PIA,McLaren,9,1,9,MEDIUM,108.225,2,44.3,26.7,95.6,160,1.16499999999999
2024,Azerbaijan Grand Prix,PIA,McLaren,10,1,10,MEDIUM,108.601,2,44.3,26.7,93.8,161,1.541
2024,Azerbaijan Grand Prix,PIA,McLaren,11,1,11,MEDIUM,108.304,2,44.3,26.7,92,162,1.244
2024,Azerbaijan Grand Prix,PIA,McLaren,12,1,12,MEDIUM,108.948,2,44.3,26.7,90.2,163,1.88799999999999
2024,Azerbaijan Grand Prix,PIA,McLaren,13,1,13,MEDIUM,109.194,2,44.3,26.7,88.4,164,2.134
2024,Azerbaijan Grand Prix,PIA,McLaren,18,2,3,HARD,107.817,2,44.3,26.7,79.4,165,0.756999999999991
2024,Azerbaijan Grand Prix,PIA,McLaren,19,2,4,HARD,107.465,2,44.3,26.7,77.6,166,0.405000000000001
2024,Azerbaijan Grand Prix,PIA,McLaren,20,2,5,HARD,108.866,1,44.3,26.7,75.8,167,1.806
2024,Azerbaijan Grand Prix,PIA,McLaren,21,2,6,HARD,107.854,1,44.3,26.7,74,168,0.793999999999997
2024,Azerbaijan Grand Prix,PIA,McLaren,22,2,7,HARD,107.751,1,44.3,26.7,72.2,169,0.691000000000003
2024,Azerbaijan Grand Prix,PIA,McLaren,23,2,8,HARD,107.481,1,44.3,26.7,70.4,170,0.420999999999992
2024,Azerbaijan Grand Prix,PIA,McLaren,24,2,9,HARD,107.066,1,44.3,26.7,68.6,171,0.00600000000000023
2024,Azerbaijan Grand Prix,PIA,McLaren,25,2,10,HARD,107.408,1,44.3,26.7,66.8,172,0.347999999999999
2024,Azerbaijan Grand Prix,PIA,McLaren,26,2,11,HARD,107.528,1,44.3,26.7,65,173,0.468000000000004
2024,Azerbaijan Grand Prix,PIA,McLaren,27,2,12,HARD,107.368,1,44.3,26.7,63.2,174,0.307999999999993
2024,Azerbaijan Grand Prix,PIA,McLaren,28,2,13,HARD,107.558,1,44.3,26.7,61.4,175,0.498000000000005
2024,Azerbaijan Grand Prix,PIA,McLaren,29,2,14,HARD,107.601,1,44.3,26.7,59.6,176,0.540999999999997
2024,Azerbaijan Grand Prix,PIA,McLaren,30,2,15,HARD,107.661,1,44.3,26.7,57.8,177,0.600999999999999
2024,Azerbaijan Grand Prix,PIA,McLaren,31,2,16,HARD,107.923,1,44.3,26.7,56,178,0.863
2024,Azerbaijan Grand Prix,PIA,McLaren,32,2,17,HARD,108.135,1,44.3,26.7,54.2,179,1.075
2024,Azerbaijan Grand Prix,PIA,McLaren,33,2,18,HARD,108.436,1,44.3,26.7,52.4,180,1.376
2024,Azerbaijan Grand Prix,PIA,McLaren,34,2,19,HARD,107.927,1,44.3,26.7,50.6,181,0.867000000000004
2024,Azerbaijan Grand Prix,PIA,McLaren,35,2,20,HARD,107.821,1,44.3,26.7,48.8,182,0.760999999999996
2024,Azerbaijan Grand Prix,PIA,McLaren,37,2,22,HARD,107.857,1,44.3,26.7,45.2,183,0.796999999999997
2024,Azerbaijan Grand Prix,PIA,McLaren,38,2,23,HARD,107.682,1,44.3,26.7,43.4,184,0.622
2024,Azerbaijan Grand Prix,PIA,McLaren,39,2,24,HARD,107.776,1,44.3,26.7,41.6,185,0.715999999999994
2024,Azerbaijan Grand Prix,PIA,McLaren,40,2,25,HARD,107.721,1,44.3,26.7,39.8,186,0.661000000000001
2024,Azerbaijan Grand Prix,PIA,McLaren,41,2,26,HARD,107.875,1,44.3,26.7,38,187,0.814999999999998
2024,Azerbaijan Grand Prix,PIA,McLaren,42,2,27,HARD,107.688,1,44.3,26.7,36.2,188,0.628
2024,Azerbaijan Grand Prix,PIA,McLaren,43,2,28,HARD,107.616,1,44.3,26.7,34.4,189,0.555999999999997
2024,Azerbaijan Grand Prix,PIA,McLaren,44,2,29,HARD,107.365,1,44.3,26.7,32.6,190,0.304999999999993
2024,Azerbaijan Grand Prix,PIA,McLaren,45,2,30,HARD,107.727,1,44.3,26.7,30.8,191,0.667000000000002
2024,Azerbaijan Grand Prix,PIA,McLaren,46,2,31,HARD,107.269,1,44.3,26.7,29,192,0.209000000000003
2024,Azerbaijan Grand Prix,PIA,McLaren,47,2,32,HARD,107.06,1,44.3,26.7,27.2,193,0
2024,Azerbaijan Grand Prix,PIA,McLaren,48,2,33,HARD,107.488,1,44.3,26.7,25.4,194,0.427999999999997
2024,Azerbaijan Grand Prix,PIA,McLaren,49,2,34,HARD,107.547,1,44.3,26.7,23.6,195,0.486999999999995
2024,Bahrain Grand Prix,PIA,McLaren,2,1,5,SOFT,98.382,8,23.7,18.2,108.2,196,3.608
2024,Bahrain Grand Prix,PIA,McLaren,3,1,6,SOFT,98.258,8,23.7,18.2,106.4,197,3.48399999999999
2024,Bahrain Grand Prix,PIA,McLaren,4,1,7,SOFT,97.897,8,23.7,18.2,104.6,198,3.123
2024,Bahrain Grand Prix,PIA,McLaren,5,1,8,SOFT,97.859,7,23.7,18.2,102.8,199,3.08499999999999
2024,Bahrain Grand Prix,PIA,McLaren,6,1,9,SOFT,97.955,7,23.7,18.2,101,200,3.181
2024,Bahrain Grand Prix,PIA,McLaren,7,1,10,SOFT,97.984,7,23.7,18.2,99.2,201,3.20999999999999
2024,Bahrain Grand Prix,PIA,McLaren,8,1,11,SOFT,97.956,7,23.7,18.2,97.4,202,3.182
2024,Bahrain Grand Prix,PIA,McLaren,9,1,12,SOFT,98.096,7,23.7,18.2,95.6,203,3.322
2024,Bahrain Grand Prix,PIA,McLaren,15,2,3,HARD,96.823,9,23.7,18.2,84.8,204,2.04899999999999
2024,Bahrain Grand Prix,PIA,McLaren,16,2,4,HARD,96.427,7,23.7,18.2,83,205,1.65300000000001
2024,Bahrain Grand Prix,PIA,McLaren,17,2,5,HARD,96.872,7,23.7,18.2,81.2,206,2.098
2024,Bahrain Grand Prix,PIA,McLaren,18,2,6,HARD,97.095,7,23.7,18.2,79.4,207,2.321
2024,Bahrain Grand Prix,PIA,McLaren,19,2,7,HARD,96.577,7,23.7,18.2,77.6,208,1.803
2024,Bahrain Grand Prix,PIA,McLaren,20,2,8,HARD,96.644,7,23.7,18.2,75.8,209,1.87
2024,Bahrain Grand Prix,PIA,McLaren,21,2,9,HARD,96.733,7,23.7,18.2,74,210,1.959
2024,Bahrain Grand Prix,PIA,McLaren,22,2,10,HARD,96.555,7,23.7,18.2,72.2,211,1.78100000000001
2024,Bahrain Grand Prix,PIA,McLaren,23,2,11,HARD,96.68,7,23.7,18.2,70.4,212,1.90600000000001
2024,Bahrain Grand Prix,PIA,McLaren,24,2,12,HARD,96.884,7,23.7,18.2,68.6,213,2.11
2024,Bahrain Grand Prix,PIA,McLaren,25,2,13,HARD,97.008,7,23.7,18.2,66.8,214,2.23399999999999
2024,Bahrain Grand Prix,PIA,McLaren,26,2,14,HARD,96.882,7,23.7,18.2,65,215,2.108
2024,Bahrain Grand Prix,PIA,McLaren,27,2,15,HARD,96.905,7,23.7,18.2,63.2,216,2.131
2024,Bahrain Grand Prix,PIA,McLaren,28,2,16,HARD,96.905,7,23.7,18.2,61.4,217,2.131
2024,Bahrain Grand Prix,PIA,McLaren,29,2,17,HARD,97.179,7,23.7,18.2,59.6,218,2.405
2024,Bahrain Grand Prix,PIA,McLaren,30,2,18,HARD,97.177,7,23.7,18.2,57.8,219,2.40300000000001
2024,Bahrain Grand Prix,PIA,McLaren,31,2,19,HARD,97.57,7,23.7,18.2,56,220,2.79599999999999
2024,Bahrain Grand Prix,PIA,McLaren,32,2,20,HARD,97.163,6,23.7,18.2,54.2,221,2.389
2024,Bahrain Grand Prix,PIA,McLaren,37,3,3,HARD,94.774,9,23.7,18.2,45.2,222,0
2024,Bahrain Grand Prix,PIA,McLaren,38,3,4,HARD,95.298,9,23.7,18.2,43.4,223,0.524000000000001
2024,Bahrain Grand Prix,PIA,McLaren,39,3,5,HARD,94.983,9,23.7,18.2,41.6,224,0.209000000000003
2024,Bahrain Grand Prix,PIA,McLaren,40,3,6,HARD,95.005,8,23.7,18.2,39.8,225,0.230999999999995
2024,Bahrain Grand Prix,PIA,McLaren,41,3,7,HARD,95.109,8,23.7,18.2,38,226,0.334999999999994
2024,Bahrain Grand Prix,PIA,McLaren,42,3,8,HARD,95.341,8,23.7,18.2,36.2,227,0.566999999999993
2024,Bahrain Grand Prix,PIA,McLaren,43,3,9,HARD,95.258,8,23.7,18.2,34.4,228,0.483999999999995
